learning_rate,finetune_learning_rate,dropout_rate1,dropout_rate2,width_shift,height_shift,shear,zoom,finetune_width_shift,finetune_height_shift,finetune_shear,finetune_zoom,num_conv_layers,num_dense_layers,num_maxpools,neurons_first_conv,neurons_remaining_conv,neurons_dense,rotation,finetune_rotation,horizontal_flip,finetune_horizontal_flip,epochs,finetune_epochs,num_fixed_layers,reinitialize_weights
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.6402854159663574,0.5612873163518385,0.2746376861346107,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.3468747840718283,0.04337581684641301,4.0,3.0,2.0,6.0,6.0,6.0,184.0,14.0,0.0,0.0,4.0,1039.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.09587645046241054,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.4669655562127779,0.050618877192908765,4.0,3.0,2.0,5.0,6.0,6.0,6.0,20.0,0.0,0.0,6.0,826.0,4.0,0.0
0.0005066040202099382,0.0019122128924846003,0.19585886684023873,0.6648988186617375,0.5035268064042139,0.13998042838067623,0.5239411236902289,0.0624570028786582,0.009889348106983456,0.3823767951787784,0.5904377281452455,0.050618877192908765,2.0,2.0,2.0,5.0,4.0,6.0,25.0,4.0,0.0,0.0,5.0,1212.0,4.0,0.0
0.00014527814499908662,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.05548544201476903,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.47519837888905253,0.03901183147921794,4.0,2.0,2.0,5.0,6.0,5.0,30.0,138.0,0.0,0.0,4.0,1636.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.40883289815912366,0.26146099521230126,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.11450186490942109,4.0,2.0,2.0,5.0,6.0,6.0,161.0,25.0,0.0,0.0,4.0,1845.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.08496635601030576,0.39035176341899724,0.525284266267545,0.13998042838067623,0.5239411236902289,0.08339138422214473,0.12456222026748079,0.1979968821223057,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,5.0,25.0,14.0,0.0,1.0,4.0,1501.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.11286281931127728,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.6656983388800123,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,3.0,2.0,5.0,7.0,6.0,25.0,14.0,0.0,0.0,4.0,1424.0,5.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5849775443548021,0.1461268671461346,0.43662012125869687,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.5793280992890957,0.050618877192908765,5.0,2.0,2.0,5.0,6.0,6.0,206.0,14.0,0.0,0.0,4.0,1622.0,4.0,0.0
0.0008295465455487585,0.00468455748156841,0.1808991368586054,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.40847419648996697,0.0194053353470876,0.05418329539990831,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,4.0,6.0,5.0,124.0,101.0,0.0,0.0,6.0,1424.0,4.0,0.0
0.000956656616554039,0.002376394444082731,0.5008058756922972,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.5725789409997709,0.050618877192908765,4.0,2.0,1.0,5.0,6.0,6.0,25.0,37.0,0.0,0.0,4.0,1424.0,2.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.31447509864409406,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,5.0,25.0,14.0,0.0,0.0,4.0,638.0,4.0,0.0
0.0005295110799005585,0.0028292069684145212,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.30660626335035046,0.45067592267409107,0.050618877192908765,5.0,2.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,0.0,4.0,1045.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.2813914846813576,0.4415698242767917,0.5667094638758865,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3231396991883681,0.45067592267409107,0.050618877192908765,3.0,2.0,2.0,5.0,6.0,6.0,174.0,14.0,0.0,0.0,4.0,1990.0,4.0,0.0
0.000956656616554039,0.00289303201998668,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.20829062687016286,0.04095079446895558,0.03149451155274886,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,25.0,8.0,0.0,0.0,4.0,1424.0,2.0,0.0
0.000956656616554039,0.003862858435116831,0.19585886684023873,0.35622956412442636,0.5562869699262559,0.13998042838067623,0.574560801481087,0.04095079446895558,0.03253614609321455,0.3823767951787784,0.6473496829672103,0.1646846038786156,4.0,0.0,2.0,5.0,6.0,6.0,77.0,14.0,0.0,0.0,3.0,1424.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.627644395368008,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,3.0,4.0,6.0,25.0,279.0,0.0,0.0,4.0,1424.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,1.0,2.0,5.0,6.0,6.0,3.0,124.0,0.0,0.0,4.0,1839.0,4.0,0.0
0.0016417667885464814,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.6796372322824374,0.04095079446895558,0.12456222026748079,0.23383068149214198,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,25.0,75.0,0.0,0.0,4.0,763.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.1119001724463009,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.2517801867018176,0.12456222026748079,0.38718394551305646,0.45067592267409107,0.1738956968860575,5.0,1.0,2.0,5.0,6.0,6.0,63.0,14.0,0.0,0.0,4.0,815.0,8.0,1.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.18892262670659582,3.0,2.0,1.0,4.0,4.0,6.0,25.0,14.0,0.0,0.0,3.0,1663.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.5503110153657794,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.24343393002489783,4.0,2.0,2.0,5.0,6.0,6.0,102.0,108.0,0.0,0.0,4.0,1549.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,5.0,240.0,14.0,0.0,0.0,4.0,1055.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.4906001367784985,0.4415698242767917,0.5667062046853548,0.20425779578582642,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.007493294197728935,2.0,0.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,0.0,4.0,1424.0,2.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4953438828116443,0.5667062046853548,0.1159558944867212,0.5239411236902289,0.05363599887129458,0.046438898730941744,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,1.0,2.0,5.0,6.0,5.0,163.0,14.0,0.0,0.0,6.0,1728.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.27096317479994486,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.2862509017703201,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,90.0,108.0,0.0,0.0,4.0,1931.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.011014686324766237,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.049950934179511915,4.0,0.0,2.0,3.0,6.0,6.0,12.0,164.0,0.0,0.0,4.0,656.0,4.0,0.0
0.000956656616554039,0.0009095012581956378,0.17503568332090538,0.4415698242767917,0.5667062046853548,0.16545727250855136,0.5239411236902289,0.012574674785756367,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,0.0,5.0,6.0,6.0,27.0,14.0,0.0,0.0,4.0,1284.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.13097777386601656,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,0.0,4.0,1884.0,4.0,1.0
0.000956656616554039,0.0016684594076822137,0.27282000616235524,0.4415698242767917,0.5667062046853548,0.2007802613006457,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.0638238545554455,4.0,2.0,2.0,5.0,5.0,6.0,25.0,14.0,0.0,0.0,5.0,1355.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.47050188067773036,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.006524227007408991,0.10188161942216209,0.3823767951787784,0.40492312066100317,0.03868626057463593,4.0,0.0,2.0,5.0,6.0,6.0,12.0,14.0,0.0,0.0,4.0,1601.0,4.0,0.0
0.0012680928816770805,0.0016684594076822137,0.13336717618939287,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,5.0,1.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,0.0,4.0,1548.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3233062812321771,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,8.0,25.0,141.0,0.0,1.0,4.0,1424.0,2.0,0.0
0.000956656616554039,0.0010379996554575111,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13242935539736908,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,77.0,14.0,0.0,0.0,4.0,1122.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.36675810818839033,0.45067592267409107,0.050618877192908765,3.0,2.0,2.0,5.0,4.0,6.0,25.0,0.0,0.0,1.0,4.0,1424.0,4.0,0.0
0.0007552409844662203,0.0003841722882829816,0.19585886684023873,0.4415698242767917,0.5979487289305332,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,0.0,6.0,1424.0,4.0,1.0
0.001267954985402782,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5873533886059955,0.13998042838067623,0.5239411236902289,0.04505346701161352,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.060026304812221085,4.0,2.0,2.0,5.0,6.0,6.0,77.0,14.0,0.0,0.0,4.0,1233.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.09005050174067307,0.3779009025349437,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,5.0,6.0,78.0,23.0,0.0,0.0,4.0,1337.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.32053717010879035,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,3.0,6.0,6.0,25.0,14.0,0.0,0.0,4.0,1919.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4634552140985253,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.5826591159151757,0.053933311349965846,4.0,0.0,2.0,6.0,6.0,6.0,25.0,14.0,0.0,0.0,4.0,1424.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.4991672840938843,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,94.0,14.0,0.0,0.0,4.0,1800.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,45.0,66.0,1.0,0.0,4.0,1268.0,4.0,0.0
0.0005443540535641594,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,5.0,2.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,1.0,4.0,1812.0,3.0,0.0
0.0009844191840338746,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5571400969926465,0.23748643670057856,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,4.0,4.0,6.0,25.0,14.0,0.0,0.0,4.0,1424.0,4.0,0.0
0.000956656616554039,0.0022163224676678625,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,5.0,126.0,14.0,0.0,0.0,4.0,1527.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5117724337575759,0.05213696316716654,0.5239411236902289,0.0751157335239187,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,6.0,6.0,6.0,141.0,14.0,0.0,0.0,4.0,1424.0,4.0,0.0
0.000348880227331408,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.15382311289648476,0.12422716432148842,0.27848273997845396,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,76.0,14.0,0.0,0.0,4.0,1543.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.24869440604578086,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.4446435401859295,0.050618877192908765,4.0,2.0,2.0,4.0,6.0,6.0,25.0,14.0,0.0,0.0,3.0,1213.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,1.0,5.0,6.0,6.0,25.0,14.0,0.0,0.0,4.0,968.0,4.0,0.0
0.000956656616554039,0.001110654260507769,0.17646482870796934,0.4415698242767917,0.5667062046853548,0.05585128681759677,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,110.0,60.0,0.0,0.0,4.0,1047.0,3.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.010999761297648875,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3041893283097708,0.45067592267409107,0.05338388686993075,4.0,2.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,0.0,4.0,1142.0,4.0,0.0
0.00015302876368784358,0.0016684594076822137,0.2515336693433967,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,67.0,14.0,0.0,0.0,4.0,1295.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.3729835690675024,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,8.0,83.0,1.0,0.0,4.0,1682.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.40870263538680895,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,0.0,4.0,1715.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,49.0,14.0,0.0,1.0,4.0,1424.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.24903458432881265,0.4415698242767917,0.5667062046853548,0.06744721753234116,0.5239411236902289,0.04095079446895558,0.0986487117942661,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,0.0,5.0,6.0,6.0,25.0,14.0,0.0,0.0,4.0,1424.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.07197291758351214,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,24.0,64.0,0.0,0.0,4.0,1639.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,1.0,4.0,1315.0,4.0,0.0
0.000956656616554039,0.001532469261461741,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.15039136663393626,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,1.0,5.0,1254.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5653252484026384,0.055268837513896954,0.5357080716063879,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,0.0,4.0,1424.0,4.0,1.0
0.001038102138270187,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,55.0,14.0,0.0,0.0,4.0,1384.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4534181872634767,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,3.0,2.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,1.0,4.0,1388.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.4140437900430281,0.08885161813582974,4.0,2.0,2.0,3.0,6.0,6.0,25.0,14.0,0.0,1.0,4.0,1424.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.13017038835933553,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,76.0,14.0,0.0,0.0,4.0,1424.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,52.0,14.0,0.0,0.0,4.0,1592.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,0.0,4.0,1629.0,4.0,0.0
0.0006401218279747212,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5239411236902289,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,2.0,2.0,5.0,6.0,6.0,3.0,14.0,0.0,0.0,4.0,1577.0,4.0,0.0
0.000956656616554039,0.0016684594076822137,0.19585886684023873,0.4415698242767917,0.5667062046853548,0.13998042838067623,0.5227943440876077,0.04095079446895558,0.12456222026748079,0.3823767951787784,0.45067592267409107,0.050618877192908765,4.0,3.0,2.0,5.0,6.0,6.0,25.0,14.0,0.0,1.0,4.0,1591.0,4.0,0.0
